  1650     1.2094143414691859E+33     8.8439476766362739E+08     1.1538031244387647E+31    101
    11     1.1631027593899265E+07     2.5892960588739685E+28     2.4350591923807085E+26     2.0752641936777943E+23     1.1548979999692522E+07     3.9270926706649028E+06     1.2327355425099901E-02     1.2856541519126353E-06     1.5014505325120391E+00     3.4468522856289169E-01     1.2409205255754167E-03     2.8501747632625358E-05     6.8854649753843111E-05    -4.9295714271233971E-05     3.8477886332126789E-22     3.1727546532056463E-21     1.8371321665867493E-21     0.0000000000000000E+00
    12     1.4556917995442266E+07     5.0744955061505748E+28     4.7721462530808298E+26     2.0735932977623270E+23     1.1548865327314680E+07     3.9249852237031925E+06     1.2328877288920485E-02     2.0135867936847016E-06     1.5014797870202461E+00     3.4468312579755289E-01     1.2412196914705778E-03     2.8527537076949124E-05     6.8917035921740901E-05    -4.9341930617397333E-05     2.3783985299763509E-23     1.9614872153255340E-22     1.1354613831051012E-22     0.0000000000000000E+00
    13     1.6626941480699226E+07     7.5596949534071631E+28     7.1091773368987994E+26     2.0721983752433204E+23     1.1548769511919361E+07     3.9232254468367221E+06     1.2330146142291921E-02     2.6266084882429065E-06     1.5015042279731163E+00     3.4468136931705673E-01     1.2414696992830933E-03     2.8549101316548362E-05     6.8969200298179027E-05    -4.9380581420518920E-05     2.4101838177197274E-33     1.9920064168159215E-32     1.1452193099688284E-32     0.0000000000000000E+00
    14     1.9680234337994158E+07     1.2530093847960376E+29     1.1783097258003247E+27     2.0697478876579206E+23     1.1548601045036901E+07     3.9201331372608971E+06     1.2332338634204744E-02     3.6791750224902856E-06     1.5015472032596413E+00     3.4467828152193969E-01     1.2419094427198595E-03     2.8587057907224787E-05     6.9061016424089826E-05    -4.9448626751884670E-05     3.1574716092898592E-22     2.6063914468682312E-21     1.5066347092199954E-21     0.0000000000000000E+00
    15     2.3916603839107364E+07     2.2470891637066799E+29     2.1130454920227064E+27     2.0656625663289007E+23     1.1548319723238053E+07     3.9149753005658151E+06     1.2336009946198797E-02     5.4313918531007514E-06     1.5016189620755425E+00     3.4467312759929092E-01     1.2426441328084645E-03     2.8650549698237851E-05     6.9214596632843111E-05    -4.9562488491069810E-05     9.0213474543161338E-22     7.4468327046793705E-21     4.3046705973909974E-21     0.0000000000000000E+00
    16     2.9555556660743464E+07     4.2352487215279636E+29     3.9823578757247560E+27     2.0589983395276840E+23     1.1547859566257151E+07     3.9065547740061227E+06     1.2342033815076134E-02     8.2129262394097765E-06     1.5017363234395142E+00     3.4466470377477149E-01     1.2438468529594471E-03     2.8754696336802560E-05     6.9466502980689368E-05    -4.9749363789482521E-05     4.1510519608242252E-22     3.4332186571274224E-21     1.9786218972629991E-21     0.0000000000000000E+00
    17     3.6879935681127682E+07     8.2115678371705310E+29     7.7204658236741887E+27     2.0482811090969484E+23     1.1547116276657231E+07     3.8929954584528757E+06     1.2351814731941311E-02     1.2154245793059977E-05     1.5019258559242392E+00     3.4465113119826363E-01     1.2457926436228396E-03     2.8923683110646886E-05     6.9875199083908339E-05    -5.0052869541757833E-05     5.7314155506562898E-20     4.7486328694960530E-19     2.7292625498609444E-19     0.0000000000000000E+00
    18     4.6271938732419088E+07     1.6164206068481184E+30     1.5195014689321032E+28     2.0311764647020093E+23     1.1545921561365029E+07     3.8713101187746860E+06     1.2367845140566705E-02     1.7206926100232977E-05     1.5022304325845603E+00     3.4462883588183901E-01     1.2489129409953685E-03     2.9197663895997122E-05     7.0537886435833406E-05    -5.0545542944893402E-05     1.5045948479378723E-19     1.2468059351667752E-18     7.1641203576454142E-19     0.0000000000000000E+00
    19     5.8400979889160588E+07     3.2321947236826708E+30     3.0375308063222203E+28     2.0037634800519094E+23     1.1543984222875861E+07     3.8364419159279852E+06     1.2394721180397231E-02     2.5248791079026304E-05     1.5027241340917339E+00     3.4458927308209364E-01     1.2538938684290533E-03     2.9649542287614780E-05     7.1631721305192827E-05    -5.1359134679339567E-05     2.7005539372689675E-19     2.2549597938374796E-18     1.2804380017845425E-18     0.0000000000000000E+00
    20     7.2103038785574406E+07     6.0367156253929764E+30     5.6706066595851509E+28     1.9665571882641650E+23     1.1541303529757438E+07     3.7888800507420939E+06     1.2431940482546689E-02     3.9932641400259066E-05     1.5034053115898056E+00     3.4453282392825879E-01     1.2607493171406918E-03     3.0286034429298308E-05     7.3172506154625764E-05    -5.2508739449027230E-05     4.9891859537860991E-19     4.1659652015590551E-18     2.3655677484349264E-18     0.0000000000000000E+00
    21     8.3573997180922031E+07     9.3309043820448337E+30     8.7612384149582446E+28     1.9304246555804373E+23     1.1538642358455030E+07     3.7424157022247454E+06     1.2468223664766137E-02     5.9115216872018322E-05     1.5040790758185145E+00     3.4448189542911678E-01     1.2677061554556516E-03     3.0926396165975311E-05     7.4720236483283249E-05    -5.3671578751710369E-05     7.2131927056367091E-22     6.0888228463360300E-21     3.3991669497528578E-21     0.0000000000000000E+00
    22     9.6325107096074119E+07     1.4151145510867359E+31     1.3280282774418520E+29     1.8847211849379264E+23     1.1535198156751687E+07     3.6832530743344612E+06     1.2515047348060327E-02     8.3435684795871433E-05     1.5049492707271195E+00     3.4441957778060051E-01     1.2768489503614073E-03     3.1771963838772566E-05     7.6761270288504556E-05    -5.5215427744390918E-05     1.2165186424613929E-21     1.0268915277481518E-20     5.7327596516664517E-21     0.0000000000000000E+00
    23     1.0959751867003576E+08     2.0609789917321553E+31     1.9330061782920065E+29     1.8323647559678103E+23     1.1531124377191812E+07     3.6149240968738031E+06     1.2570131934792245E-02     1.0927962854976007E-04     1.5059723104290561E+00     3.4434784682746766E-01     1.2877311687831212E-03     3.2795965432803946E-05     7.9229878497093779E-05    -5.7096749578888248E-05     2.1301211764772701E-30     1.8797164335810679E-29     8.9435392631767409E-30     0.0000000000000000E+00
    24     1.1915706756912780E+08     2.6251251787076669E+31     2.4609891973482343E+29     1.7913911529785953E+23     1.1527846720623124E+07     3.5610243450782676E+06     1.2616011966428082E-02     1.2807207804832151E-04     1.5067934860319157E+00     3.4429026445692151E-01     1.2965387795095711E-03     3.3643212849219312E-05     8.1269983568410905E-05    -5.8662603014206062E-05     2.9670329460502914E-20     2.5602292147708533E-19     1.3805253555308431E-19     0.0000000000000000E+00
    25     1.3423054069005719E+08     3.6944830357028898E+31     3.4607369613971160E+29     1.7217828490441503E+23     1.1522086518460112E+07     3.4685727030971227E+06     1.2697675023454449E-02     1.6095402035699291E-04     1.5082318754901538E+00     3.4418909329266162E-01     1.3121133419622436E-03     3.5183389989526707E-05     8.4972696310623254E-05    -6.1529879559096820E-05     5.2358941195322119E-20     4.5180115401386566E-19     2.4361996386349504E-19     0.0000000000000000E+00
    26     1.4637280033872908E+08     4.7248049030491312E+31     4.4227538937023231E+29     1.6628467980958095E+23     1.1516974242005384E+07     3.3893724485458620E+06     1.2769213463046205E-02     1.9076179837583808E-04     1.5094955993974934E+00     3.4410182275187512E-01     1.3260116244281194E-03     3.6597731970870209E-05     8.8364403474638380E-05    -6.4187170319263725E-05     6.9952268221937684E-20     6.1463417380584390E-19     3.2198578269736178E-19     0.0000000000000000E+00
    27     1.5699898432968876E+08     5.7551267703953858E+31     5.3836604072914639E+29     1.6089682209487034E+23     1.1512116019128995E+07     3.3161969480268112E+06     1.2838163503015625E-02     2.1918280278253305E-04     1.5106900303874027E+00     3.4402013359389122E-01     1.3393183979220767E-03     3.7990231680086581E-05     9.1695471183636225E-05    -6.6825332830060683E-05     6.4461771377501682E-20     5.6639203559456652E-19     2.9671337954593649E-19     0.0000000000000000E+00
    28     1.6563372901213709E+08     6.6828955690514793E+31     6.2479960411343655E+29     1.5638717177953139E+23     1.1507903388842309E+07     3.2543559862801135E+06     1.2898973025509543E-02     2.4429198839811969E-04     1.5117203813485760E+00     3.4395030293050227E-01     1.3509340894603148E-03     3.9237197644197880E-05     9.4670884858273825E-05    -6.9205940666439584E-05     4.0696232992766073E-31     3.6653677902101658E-30     1.7593331825700359E-30     0.0000000000000000E+00
    29     1.7359087284892347E+08     7.6106643677075593E+31     7.1115071882502424E+29     1.5214252476458933E+23     1.1503808574425738E+07     3.1956346914963666E+06     1.2958937737785961E-02     2.6766848350146861E-04     1.5127170649832269E+00     3.4388412722983164E-01     1.3623171372480216E-03     4.0484936574183592E-05     9.7640232333880481E-05    -7.1605450902824210E-05     3.7296775876521484E-29     3.4349455075117754E-28     1.5202896038887511E-28     0.0000000000000000E+00
    30     1.8026804839077887E+08     8.4434615544576013E+31     7.8859411987458877E+29     1.4852721560312878E+23     1.1500214499748975E+07     3.1452121298991148E+06     1.3012487167654598E-02     2.8495885002265261E-04     1.5135876780855495E+00     3.4382660330804327E-01     1.3723555138123148E-03     4.1610375181810495E-05     1.0031191633004577E-04    -7.3782076322032427E-05     3.7594690012929885E-19     3.3921698900106331E-18     1.7022974318242322E-18     0.0000000000000000E+00
    31     1.8657946262441626E+08     9.2762587412076568E+31     8.6597402876606722E+29     1.4506067741877768E+23     1.1496678802523753E+07     3.0965005379408090E+06     1.3067237963603037E-02     3.0043742862795049E-04     1.5144421602238911E+00     3.4376993630606067E-01     1.3822814252097734E-03     4.2748881171625316E-05     1.0300851338769542E-04    -7.5988028495089106E-05     4.6707264655921482E-19     4.2143977448838939E-18     2.1149172036102694E-18     0.0000000000000000E+00
    32     1.9484302727317655E+08     1.0433509058744281E+32     9.7339643788006472E+29     1.4047862010842779E+23     1.1491850656909730E+07     3.0315476684264936E+06     1.3143104818399516E-02     3.2593365587926218E-04     1.5156026580243089E+00     3.4369276041033608E-01     1.3958825993853842E-03     4.4350512223345554E-05     1.0679210220032313E-04    -7.9090472388345214E-05     1.1897340969622321E-20     1.0885314544431113E-19     5.3395778563106334E-20     0.0000000000000000E+00
    33     2.0221245972531500E+08     1.1529304407850837E+32     1.0750029755246015E+30     1.3636958850944243E+23     1.1487355282338716E+07     2.9727270027715210E+06     1.3213819332307629E-02     3.5383488061660652E-04     1.5166750715154924E+00     3.4362290661226591E-01     1.4086302759726724E-03     4.5888167104114669E-05     1.1041311672402255E-04    -8.2068860954139891E-05     1.1762309231297328E-20     1.0761769043553040E-19     5.2789750320548155E-20     0.0000000000000000E+00
    34     2.0948094209132358E+08     1.2668448803855846E+32     1.1805198255232211E+30     1.3230127976512365E+23     1.1482742014734942E+07     2.9139330625714660E+06     1.3286570597057427E-02     3.8213401239998220E-04     1.5177680710764019E+00     3.4355358796670604E-01     1.4218161891069491E-03     4.7514000657156336E-05     1.1423005739108831E-04    -8.5217671008890603E-05     9.7503980997967521E-30     9.2153283175458220E-29     3.9014362583560792E-29     0.0000000000000000E+00
    35     2.1479563198396245E+08     1.3537730102985338E+32     1.2609659241248833E+30     1.2932045567057934E+23     1.1479254242409667E+07     2.8704902661866290E+06     1.3342214539579858E-02     4.0020050148122544E-04     1.5185897573581382E+00     3.4350206363170877E-01     1.4318391864292484E-03     4.8777422036838213E-05     1.1718873347935382E-04    -8.7664020384593705E-05     1.4795370055295450E-19     1.3785264670079249E-18     6.5616854913536579E-19     0.0000000000000000E+00
    36     2.1993414524178740E+08     1.4407011402114843E+32     1.3413493094530137E+30     1.2642690313255627E+23     1.1475786531857630E+07     2.8280144821574278E+06     1.3399709848107531E-02     4.1383712715230004E-04     1.5194050719856460E+00     3.4345120700336240E-01     1.4418723885307710E-03     5.0067442441274502E-05     1.2020353744188924E-04    -9.0161218967529878E-05     2.9024130480202615E-19     2.7068836278272816E-18     1.2863792950906261E-18     0.0000000000000000E+00
    37     2.2675507309646499E+08     1.5604006634052845E+32     1.4519353888231050E+30     1.2258721066152572E+23     1.1471039694809048E+07     2.7711706023400286E+06     1.3479551198276336E-02     4.3268439234623939E-04     1.5205152123296906E+00     3.4338184341922434E-01     1.4556572911333964E-03     5.1884598080926669E-05     1.2444073102171868E-04    -9.3677601160801441E-05     1.2267382288426295E-19     1.1546908922083130E-18     5.4035511183078001E-19     0.0000000000000000E+00
    38     2.3331587508223370E+08     1.6801001865990850E+32     1.5624017219763447E+30     1.1892183274454769E+23     1.1466320373343745E+07     2.7163764800704103E+06     1.3557066710926362E-02     4.5415204310795724E-04     1.5216066432153965E+00     3.4331373677738747E-01     1.4693566649356408E-03     5.3741434913248948E-05     1.2875947513560804E-04    -9.7269189321749324E-05     9.3900771626982171E-19     8.9061428558535096E-18     4.1148354845561891E-18     0.0000000000000000E+00
    39     2.3659262534916914E+08     1.7415339457249093E+32     1.6190496614862447E+30     1.1709446346859837E+23     1.1463904968886962E+07     2.6888576803675108E+06     1.3597105032509393E-02     4.6825025526647844E-04     1.5221628947332682E+00     3.4327952660291872E-01     1.4764118594740010E-03     5.4715227022793705E-05     1.3101983717545034E-04    -9.9152014303077537E-05     6.5610408880074561E-19     6.2234025373390160E-18     2.8749638426469205E-18     0.0000000000000000E+00
    40     2.3981323539306292E+08     1.8029677048507340E+32     1.6756667880174686E+30     1.1529809990837917E+23     1.1461492324114420E+07     2.6616719324786286E+06     1.3638262194506022E-02     4.8352775612945205E-04     1.5227178369400294E+00     3.4324585615793934E-01     1.4835045949138472E-03     5.5705517253126083E-05     1.3331535680233269E-04    -1.0106615894110328E-04     5.1742102092166613E-21     4.9240996919568929E-20     2.2621721958649268E-20     0.0000000000000000E+00
    41     2.4298113391549420E+08     1.8644014639765587E+32     1.7322534549981212E+30     1.1353643686921667E+23     1.1459082029762093E+07     2.6348794493933367E+06     1.3679575121876515E-02     4.9695361959525115E-04     1.5232701392314367E+00     3.4321272919196472E-01     1.4906151160138422E-03     5.6710165564069823E-05     1.3564108364127008E-04    -1.0300742791618531E-04     4.2523176371930737E-19     4.0736929713319023E-18     1.8506251533549699E-18     0.0000000000000000E+00
    42     2.4609945444861743E+08     1.9258352231023830E+32     1.7888099015714514E+30     1.1180640920997638E+23     1.1456673127308067E+07     2.6084383794521680E+06     1.3721354412360076E-02     5.0727156809194090E-04     1.5238205501614139E+00     3.4317995949747415E-01     1.4977484258432321E-03     5.7730873695877911E-05     1.3800105503180649E-04    -1.0497905056144514E-04     7.3059608519619084E-19     7.0056422582142304E-18     3.1775077869943339E-18     0.0000000000000000E+00
    43     2.4991771463527289E+08     2.0023379323490327E+32     1.8591970286098530E+30     1.0969616630208385E+23     1.1453674050527599E+07     2.5760085562371626E+06     1.3773741396568867E-02     5.1787819423449062E-04     1.5245030421445336E+00     3.4313943423065957E-01     1.5066513139298748E-03     5.9024345290702527E-05     1.4098781737874991E-04    -1.0747655696494563E-04     1.7335745546565428E-19     1.6690446244786176E-18     7.5184350430109226E-19     0.0000000000000000E+00
    44     2.5366858050357443E+08     2.0788406415956854E+32     1.9295371184299462E+30     1.0763114286234133E+23     1.1450674453658754E+07     2.5440797128715357E+06     1.3827019539201407E-02     5.2856927789788905E-04     1.5251831632662631E+00     3.4309909904144886E-01     1.5155854874521900E-03     6.0344924220455704E-05     1.4403298783921138E-04    -1.1002521859859980E-04     3.9280627112331943E-28     3.8580503115638981E-27     1.5264348260245034E-27     0.0000000000000000E+00
    45     2.5906711199920818E+08     2.1912456822160673E+32     2.0328026618024780E+30     1.0467615749828087E+23     1.1446262961725164E+07     2.4980471771686026E+06     1.3906035356885772E-02     5.4992705267303355E-04     1.5261783066284804E+00     3.4304032034666643E-01     1.5287757597054717E-03     6.2335330584345602E-05     1.4861511441232312E-04    -1.1386426195885780E-04     4.0765903642158670E-19     3.9777418447627198E-18     1.7513280656304119E-18     0.0000000000000000E+00
    46     2.6434281626155773E+08     2.3036507228364492E+32     2.1359661794429799E+30     1.0182018350745734E+23     1.1441842259742055E+07     2.4531583930387576E+06     1.3983729446847833E-02     5.7628783667329551E-04     1.5271657533381706E+00     3.4298312945617621E-01     1.5420338246713815E-03     6.4379686767722201E-05     1.5331169866673958E-04    -1.1780409231552336E-04     6.8336263150079685E-19     6.6815876352632992E-18     2.9314655792111991E-18     0.0000000000000000E+00
    47     2.6818031060760683E+08     2.3869607857266273E+32     2.2123618498750457E+30     9.9757753651285746E+22     1.1438558419381147E+07     2.4204894565982614E+06     1.4041709593979339E-02     5.9894654667784323E-04     1.5278952567993289E+00     3.4294192053099065E-01     1.5519511188359565E-03     6.5935639853189487E-05     1.5687980419549057E-04    -1.2080023283979451E-04     4.8438887815947839E-19     4.7608204974447965E-18     2.0701373111580673E-18     0.0000000000000000E+00
    48     2.7196067035054302E+08     2.4702708486168041E+32     2.2887033607594737E+30     9.7738732483459395E+22     1.1435266665242653E+07     2.3882967411994655E+06     1.4100428646118298E-02     6.2001441755081738E-04     1.5286233172668229E+00     3.4290151820797959E-01     1.5619485015842568E-03     6.7528449482696893E-05     1.6052718642886141E-04    -1.2386507804417184E-04     2.1712815904486640E-19     2.1418598798435573E-18     9.2548298892338527E-19     0.0000000000000000E+00
    49     2.7511553319977951E+08     2.5407181539863420E+32     2.3532159937047059E+30     9.6065388346753929E+22     1.1432475753155416E+07     2.3614528460829696E+06     1.4150409749318742E-02     6.3643283916164375E-04     1.5292375577949857E+00     3.4286794161468920E-01     1.5704594138680912E-03     6.8904159351039704E-05     1.6367345093019754E-04    -1.2651028926672679E-04     1.9810525433964725E-20     1.9581277332267027E-19     8.4316675702407769E-20     0.0000000000000000E+00
    50     2.7823432327239531E+08     2.6111654593558802E+32     2.4176904969686489E+30     9.4418216771721376E+22     1.1429678164630789E+07     2.3348809367455286E+06     1.4201918625082331E-02     6.5112650370976479E-04     1.5298521252364830E+00     3.4283473314149904E-01     1.5790433934818530E-03     7.0310803921804882E-05     1.6688696228715300E-04    -1.2921312175891140E-04     3.7097723483461072E-20     3.6965535606435787E-19     1.5695900758935911E-19     0.0000000000000000E+00
    51     2.8338611958459550E+08     2.7292379290042649E+32     2.5256682260564521E+30     9.1720135680685899E+22     1.1424970183470448E+07     2.2910302828008239E+06     1.4289039117780830E-02     6.7333910835725460E-04     1.5308809042466665E+00     3.4277990583976248E-01     1.5935633763394918E-03     7.2734776864244523E-05     1.7241694997657334E-04    -1.3386626210784049E-04     1.1544583571392007E-19     1.1518805071929062E-18     4.8796396096020063E-19     0.0000000000000000E+00
    52     2.8845037796596926E+08     2.8473103986526481E+32     2.6335393592294485E+30     8.9109657944262995E+22     1.1420231273993259E+07     2.2482045764547228E+06     1.4373876259659758E-02     6.9349231616684290E-04     1.5319037034478098E+00     3.4272624110800193E-01     1.6081830228560526E-03     7.5233294667874061E-05     1.7810780815582115E-04    -1.3865649199347257E-04     2.9708919875013831E-20     2.9855966277068018E-19     1.2490216033966993E-19     0.0000000000000000E+00
    53     2.9118620252750742E+08     2.9118979480388538E+32     2.6925007902967999E+30     8.7711749701097998E+22     1.1417626935398877E+07     2.2251045487587526E+06     1.4420774899766422E-02     7.0130239775595383E-04     1.5324630410198847E+00     3.4269716392473226E-01     1.6162546604036761E-03     7.6638677681433126E-05     1.8130522417801435E-04    -1.4134819564446839E-04     8.6307229967677355E-21     8.7133927647468325E-20     3.6159809773987427E-20     0.0000000000000000E+00
    54     2.9389922948371208E+08     2.9764854974250595E+32     2.7514301471577687E+30     8.6332517962026280E+22     1.1415014050529806E+07     2.2021962049163263E+06     1.4469057975367509E-02     7.0783811273487528E-04     1.5330231474452953E+00     3.4266813723293243E-01     1.6243886311339711E-03     7.8074532049997360E-05     1.8456962416169944E-04    -1.4409624126792336E-04     2.6808081684451467E-19     2.7092680872859316E-18     1.1222940851645012E-18     0.0000000000000000E+00
    55     2.9667630504568100E+08     3.0431397954118080E+32     2.8122113221286830E+30     8.4931016142288683E+22     1.1412306737431163E+07     2.1787961816883967E+06     1.4519297857851627E-02     7.1506867499265478E-04     1.5336009507202764E+00     3.4263827231084271E-01     1.6328328211785196E-03     7.9586307496103904E-05     1.8800425180308646E-04    -1.4698736955346108E-04     1.7876688568277529E-18     1.8147982913624353E-17     7.4583093851655356E-18     0.0000000000000000E+00
    56     2.9943135635953242E+08     3.1097940933985565E+32     2.8729578525102919E+30     8.3551022328314059E+22     1.1409587921845943E+07     2.1556325567374411E+06     1.4569899479186049E-02     7.2360184342767399E-04     1.5341786632370884E+00     3.4260857027604602E-01     1.6413331986928543E-03     8.1129411545397291E-05     1.9150763926332817E-04    -1.4993599574054901E-04     1.5945009750993790E-18     1.6209523188973167E-17     6.6453227072693342E-18     0.0000000000000000E+00
    57     3.0216544004971558E+08     3.1764483913853047E+32     2.9336695937881968E+30     8.2191958309450168E+22     1.1406857042842595E+07     2.1326985000358364E+06     1.4620889568143532E-02     7.3369392943598032E-04     1.5347563838667007E+00     3.4257907217532102E-01     1.6498935235261371E-03     8.2704709535149601E-05     1.9508174308368115E-04    -1.5294356875946721E-04     1.1944594798107304E-19     1.2172038461133021E-18     4.9688954790351660E-19     0.0000000000000000E+00
    58     3.0487955888250232E+08     3.2431026893720517E+32     2.9943464251657634E+30     8.0852383581650614E+22     1.1404114110894287E+07     2.1099722970014573E+06     1.4672626201541772E-02     7.4542111123597249E-04     1.5353345977633901E+00     3.4254983093392194E-01     1.6585249015255786E-03     8.4314210305304997E-05     1.9873108341436440E-04    -1.5601367607585232E-04     3.1850793228261061E-21     3.2672868348274054E-20     1.3182151686376759E-20     0.0000000000000000E+00
    59     3.0835171237312323E+08     3.3290583194098463E+32     3.0725424086717823E+30     7.9154100674998804E+22     1.1400557348975489E+07     2.0809835753616116E+06     1.4739876769837724E-02     7.6269864287552768E-04     1.5360805812070215E+00     3.4251256572517103E-01     1.6697572626082663E-03     8.6440213597282730E-05     2.0354814639464072E-04    -1.6006465482191437E-04     7.5734794540732919E-19     7.7991374067261695E-18     3.1249876396399904E-18     0.0000000000000000E+00
    60     3.1179417688447601E+08     3.4150139494476412E+32     3.1506800502672238E+30     7.7488142101630773E+22     1.1396977337487780E+07     2.0523488444897870E+06     1.4807519547351693E-02     7.8209042494724660E-04     1.5368269486523654E+00     3.4247590514803106E-01     1.6811099622934048E-03     8.8624480970302550E-05     2.0849350805703830E-04    -1.6422133733034328E-04     9.4359601539226762E-19     9.7233123892308131E-18     3.8915456462806992E-18     0.0000000000000000E+00
    61     3.1567288944627738E+08     3.5127042138617132E+32     3.2394147103582265E+30     7.5634695307990672E+22     1.1392877281814247E+07     2.0202543336969598E+06     1.4883956651335557E-02     8.0412426320164670E-04     1.5376749560461116E+00     3.4243519962802016E-01     1.6941565401435612E-03     9.1176922748091880E-05     2.1426803263561035E-04    -1.6907164254788252E-04     2.5952268890344769E-20     2.6839641424758017E-19     1.0672725774272412E-19     0.0000000000000000E+00
    62     3.1806034563458496E+08     3.5732638632783630E+32     3.2943850310032735E+30     7.4505482053826120E+22     1.1390319135778118E+07     2.0005746403226769E+06     1.4931499314363474E-02     8.1769084090385169E-04     1.5382010842424665E+00     3.4241039496928155E-01     1.7023293553756176E-03     9.2799642217343301E-05     2.1793710900783626E-04    -1.7215126845558374E-04     1.2467869085183036E-21     1.2975932594579030E-20     5.1017368175839885E-21     0.0000000000000000E+00
    63     3.2043549884354216E+08     3.6338235126950128E+32     3.3493268914013624E+30     7.3389557394191663E+22     1.1387749101224737E+07     1.9810305892663857E+06     1.4980008271639710E-02     8.2970838480976366E-04     1.5387283040131152E+00     3.4238582108836940E-01     1.7105776840680344E-03     9.4456615759349236E-05     2.2168226864244792E-04    -1.7529274382070226E-04     1.0539829668745293E-18     1.0999174376596324E-17     4.3034568356320055E-18     0.0000000000000000E+00
